round,lang_id,variable,iso_alpha2,country,lang_name,glottocode,glottolog_name,level
3,995,q3,ZW,18,Other,,,
4,-1,Q103,BJ,1,Missing,,,
4,-1,Q103,BF,3,Missing,,,
4,-1,Q103,KE,6,Missing,,,
4,-1,Q103,MZ,12,Missing,,,
4,-1,Q103,SN,15,Missing,,,
4,-1,Q103,ZM,19,Missing,,,
4,1,Q103,BW,2,English,stan1293,English,language
4,1,Q103,GH,5,English,stan1293,English,language
4,1,Q103,KE,6,English,stan1293,English,language
4,1,Q103,LS,7,English,stan1293,English,language
4,1,Q103,LR,8,English,stan1293,English,language
4,1,Q103,MW,10,English,stan1293,English,language
4,1,Q103,MZ,12,English,stan1293,English,language
4,1,Q103,NA,13,English,stan1293,English,language
4,1,Q103,NG,14,English,stan1293,English,language
4,1,Q103,ZA,16,English,stan1293,English,language
4,1,Q103,UG,18,English,stan1293,English,language
4,1,Q103,ZM,19,English,stan1293,English,language
4,1,Q103,ZW,20,English,stan1293,English,language
4,2,Q103,BJ,1,French,stan1290,French,language
4,2,Q103,BF,3,French,stan1290,French,language
4,2,Q103,ML,11,French,stan1290,French,language
4,2,Q103,SN,15,French,stan1290,French,language
4,2,Q103,UG,18,French,stan1290,French,language
4,3,Q103,MZ,12,Portuguese,port1283,Portuguese,language
4,3,Q103,UG,18,Portuguese,port1283,Portuguese,language
4,4,Q103,KE,6,Kiswahili,swah1253,Swahili,language
4,4,Q103,TZ,17,Kiswahili,swah1253,Swahili,language
4,4,Q103,UG,18,Kiswahili,swah1253,Swahili,language
4,100,Q103,BJ,1,Fon,fonn1241,Fon,language
4,101,Q103,BJ,1,Adja,ajab1235,Aja (Benin),language
4,102,Q103,BJ,1,Bariba,baat1238,Baatonum,language
4,103,Q103,BJ,1,Dendi,dend1243,Dendi (Benin),language
4,104,Q103,BJ,1,Yoruba,yoru1245,Yoruba,language
4,105,Q103,BJ,1,Otamari,dita1238,Ditammari,language
4,140,Q103,BW,2,Setswana,tswa1253,Tswana,language
4,182,Q103,BF,3,Moore,moss1236,Mossi,language
4,183,Q103,BF,3,Dioula,dyul1238,Dyula,language
4,184,Q103,BF,3,Fulfude,west2454,Western Niger Fulfulde,language
4,220,Q103,CV,4,Crioulo,kabu1256,Kabuverdianu,language
4,221,Q103,CV,4,Portugues,port1283,Portuguese,language
4,260,Q103,GH,5,Akan,akan1250,Akan,language
4,261,Q103,GH,5,Ewe,ewee1241,Ewe,language
4,262,Q103,GH,5,Ga/Dangbe,gada1257,Ga-Dangme,family
4,263,Q103,GH,5,Dagbani,dagb1246,Dagbani,language
4,264,Q103,GH,5,Hausa,haus1257,Hausa,language
4,272,Q103,GH,5,Kokonba,konk1269,Konkomba,language
4,278,Q103,GH,5,Mamprusi,mamp1244,Mampruli,language
4,300,Q103,KE,6,Kikuyu,kiku1240,Kikuyu,language
4,301,Q103,KE,6,Luo,luok1236,Luo (Kenya and Tanzania),language
4,302,Q103,KE,6,Luhya,luyi1234,Luyia,family
4,303,Q103,KE,6,Kamba,kamb1297,Kamba (Kenya),language
4,304,Q103,KE,6,Kalenjin,kale1246,Kalenjin,family
4,310,Q103,KE,6,Somali,soma1255,Somali,language
4,340,Q103,LS,7,Sesotho,sout2807,Southern Sotho,language
4,396,Q103,LR,8,Simple Liberian English,libe1240,Kru Pidgin English,language
4,420,Q103,MG,9,Official malagasy,plat1254,Plateau Malagasy,language
4,421,Q103,MG,9,Malagasy with regional variation,mala1537,Malagasic,family
4,460,Q103,MW,10,Tumbuka,tumb1250,Tumbuka,language
4,463,Q103,MW,10,Chewa,nyan1308,Nyanja,language
4,464,Q103,MW,10,Yao,yaoo1241,Yao,language
4,500,Q103,ML,11,Arabe,hass1238,Hassaniyya,language
4,512,Q103,ML,11,Peulh/ Fulfulde,maas1239,Maasina Fulfulde,language
4,514,Q103,ML,11,Soninke/ Sarakoll,soni1259,Soninke,language
4,515,Q103,ML,11,Sonrhai,song1307,Songhay,family
4,516,Q103,ML,11,Tamasheq,tuar1240,Tuareg,family
4,541,Q103,MZ,12,Makua,maku1279,Makua-Lomwe,family
4,542,Q103,MZ,12,Sena,nucl1396,Sena,language
4,543,Q103,MZ,12,Ndau,ndau1241,Ndau,language
4,545,Q103,MZ,12,Changana,tson1249,Tsonga,language
4,547,Q103,MZ,12,Bitonga,gito1238,Gitonga,language
4,548,Q103,MZ,12,Makonde,mako1251,Makonde,language
4,549,Q103,MZ,12,Chuabo,chuw1238,Chuwabu,language
4,553,Q103,MZ,12,Coti,koti1238,Koti,language
4,555,Q103,MZ,12,Lomwe,lomw1241,Mozambique Lomwe,language
4,559,Q103,MZ,12,Shona,ndau1241,Ndau,language
4,561,Q103,MZ,12,Tewe,tewe1238,Tewe,language
4,580,Q103,NA,13,Afrikaans,afri1274,Afrikaans,language
4,583,Q103,NA,13,Oshiwambo,kuan1247,Kuanyama,language
4,584,Q103,NA,13,Otjiherero,here1253,Herero,language
4,585,Q103,NA,13,Rukwangali,kwan1273,Kwangali,language
4,620,Q103,NG,14,Hausa,haus1257,Hausa,language
4,621,Q103,NG,14,Igbo,nucl1417,Igbo,language
4,622,Q103,NG,14,Yoruba,yoru1245,Yoruba,language
4,623,Q103,NG,14,Pidgin English,nige1257,Nigerian Pidgin,language
4,660,Q103,SN,15,Wolof,nucl1347,Wolof,language
4,661,Q103,SN,15,Pulaar/Toucouleur,pula1263,Pulaar,language
4,662,Q103,SN,15,Serer,sere1260,Sereer,language
4,663,Q103,SN,15,Mandinka/Bambara,mand1435,Manding,family
4,665,Q103,SN,15,Diola,jola1263,Jola-Fonyi,language
4,700,Q103,ZA,16,Afrikaans,afri1274,Afrikaans,language
4,701,Q103,ZA,16,Ndebele,sout2808,Sumayela Ndebele,language
4,702,Q103,ZA,16,Xhosa,xhos1239,Xhosa,language
4,703,Q103,ZA,16,Pedi/Spedi/North Sotho,pedi1238,Pedi,language
4,704,Q103,ZA,16,Sesotho/Sotho/South Sotho,sout2807,Southern Sotho,language
4,705,Q103,ZA,16,Setswana/Tswana,tswa1253,Tswana,language
4,706,Q103,ZA,16,Shangaan,tson1249,Tsonga,language
4,707,Q103,ZA,16,Swazi,swat1243,Swati,language
4,708,Q103,ZA,16,Venda,vend1245,Venda,language
4,709,Q103,ZA,16,Zulu,zulu1248,Zulu,language
4,780,Q103,UG,18,Luganda,gand1255,Ganda,language
4,781,Q103,UG,18,Runyankole,nyan1307,Nyankole,language
4,782,Q103,UG,18,Runyolo,nyor1246,Nyoro,language
4,784,Q103,UG,18,Lumasaba,masa1299,Masaaba,language
4,787,Q103,UG,18,Ateso,teso1249,Teso,language
4,788,Q103,UG,18,Acholi,acol1236,Acoli,language
4,789,Q103,UG,18,Alur,alur1250,Alur,language
4,790,Q103,UG,18,Lugbara,lugb1240,Lugbara,language
4,820,Q103,ZM,19,Bemba,bemb1257,Bemba (Zambia),language
4,821,Q103,ZM,19,Nyanja,nyan1308,Nyanja,language
4,822,Q103,ZM,19,Tonga,tong1318,Tonga (Zambia),language
4,823,Q103,ZM,19,Lozi,lozi1239,Lozi,language
4,827,Q103,ZM,19,Kaonde,kaon1241,Kaonde,language
4,860,Q103,ZW,20,Ndebele,nort2795,Zimbabwean Ndebele,language
4,861,Q103,ZW,20,Shona,shon1251,Shona,language
4,995,Q103,GH,5,Others,,,
4,1,Q114,LR,8,English,stan1293,English,language
4,1,Q114,NG,14,English,stan1293,English,language
4,1,Q114,ZA,16,English,stan1293,English,language
4,1,Q114,ZM,19,English,stan1293,English,language
4,2,Q114,BJ,1,French,stan1290,French,language
4,2,Q114,BF,3,French,stan1290,French,language
4,2,Q114,ML,11,French,stan1290,French,language
4,3,Q114,MZ,12,Portuguese,port1283,Portuguese,language
4,4,Q114,KE,6,Kiswahili,swah1253,Swahili,language
4,4,Q114,TZ,17,Kiswahili,swah1253,Swahili,language
4,100,Q114,BJ,1,Fon,fonn1241,Fon,language
4,101,Q114,BJ,1,Adja,ajab1235,Aja (Benin),language
4,102,Q114,BJ,1,Bariba,baat1238,Baatonum,language
4,103,Q114,BJ,1,Dendi,dend1243,Dendi (Benin),language
4,104,Q114,BJ,1,Yoruba,yoru1245,Yoruba,language
4,105,Q114,BJ,1,Otamari,dita1238,Ditammari,language
4,140,Q114,BW,2,Setswana,tswa1253,Tswana,language
4,142,Q114,BW,2,Sekgalagadi,kgal1244,Kgalagadi,language
4,144,Q114,BW,2,Sekalanga,kala1384,Kalanga,language
4,145,Q114,BW,2,Seherero,here1253,Herero,language
4,182,Q114,BF,3,Moore,moss1236,Mossi,language
4,183,Q114,BF,3,Dioula,dyul1238,Dyula,language
4,184,Q114,BF,3,Fulfude,west2454,Western Niger Fulfulde,language
4,186,Q114,BF,3,Gourounsi,fare1241,Farefare,language
4,220,Q114,CV,4,Crioulo,kabu1256,Kabuverdianu,language
4,221,Q114,CV,4,Portugues,port1283,Portuguese,language
4,260,Q114,GH,5,Akan,akan1250,Akan,language
4,261,Q114,GH,5,Ewe,ewee1241,Ewe,language
4,262,Q114,GH,5,Ga/Dangbe,gada1257,Ga-Dangme,family
4,263,Q114,GH,5,Dagbani,dagb1246,Dagbani,language
4,265,Q114,GH,5,Nzema,nzim1238,Nzima,language
4,266,Q114,GH,5,Wassa,wasa1244,Wasa,language
4,267,Q114,GH,5,Brosa,anyi1245,Anyin,language
4,268,Q114,GH,5,Sefwi,sehw1238,Sehwi,language
4,300,Q114,KE,6,Kikuyu,kiku1240,Kikuyu,language
4,301,Q114,KE,6,Luo,luok1236,Luo (Kenya and Tanzania),language
4,302,Q114,KE,6,Luhya,luyi1234,Luyia,family
4,303,Q114,KE,6,Kamba,kamb1297,Kamba (Kenya),language
4,304,Q114,KE,6,Kalenjin,kale1246,Kalenjin,family
4,305,Q114,KE,6,Kisii,gusi1247,Gusii,language
4,309,Q114,KE,6,Taita,tait1250,Taita,language
4,310,Q114,KE,6,Somali,soma1255,Somali,language
4,340,Q114,LS,7,Sesotho,sout2807,Southern Sotho,language
4,381,Q114,LR,8,Belle,kuwa1247,Kuwaa,language
4,383,Q114,LR,8,Gbandi,band1352,Bandi,language
4,385,Q114,LR,8,Gola,gola1255,Gola,language
4,386,Q114,LR,8,Grebo,greb1256,Liberian Grebo,family
4,387,Q114,LR,8,Kissi,sout2778,Southern Kisi,language
4,388,Q114,LR,8,Kpelle,libe1247,Liberia Kpelle,language
4,390,Q114,LR,8,Kru,klao1243,Klao,language
4,391,Q114,LR,8,Lorma,loma1260,Loma (Liberia),language
4,392,Q114,LR,8,Mandingo,many1261,Manya,language
4,395,Q114,LR,8,Vai,vaii1241,Vai,language
4,396,Q114,LR,8,Simple Liberian English,libe1240,Kru Pidgin English,language
4,420,Q114,MG,9,Official malagasy,plat1254,Plateau Malagasy,language
4,421,Q114,MG,9,Malagasy with regional variation,mala1537,Malagasic,family
4,460,Q114,MW,10,Tumbuka,tumb1250,Tumbuka,language
4,463,Q114,MW,10,Chewa,nyan1308,Nyanja,language
4,465,Q114,MW,10,Ngoni,ngon1270,Ngoni (Nyanja),dialect
4,466,Q114,MW,10,Lomwe,mala1256,Malawi Lomwe,language
4,467,Q114,MW,10,Mang'anja,nyan1308,Nyanja,language
4,473,Q114,MW,10,Ndali,ndal1241,Ndali,language
4,501,Q114,ML,11,Bambara,bamb1269,Bambara,language
4,506,Q114,ML,11,Dogon,dogo1299,Dogon,family
4,509,Q114,ML,11,Malinke,west2499,West Manding,family
4,512,Q114,ML,11,Peulh/ Fulfulde,maas1239,Maasina Fulfulde,language
4,513,Q114,ML,11,Senufo/ Mianka,mama1271,Mamara Senoufo,language
4,514,Q114,ML,11,Soninke/ Sarakoll,soni1259,Soninke,language
4,515,Q114,ML,11,Sonrhai,song1307,Songhay,family
4,516,Q114,ML,11,Tamasheq,tuar1240,Tuareg,family
4,541,Q114,MZ,12,Makua,maku1279,Makua-Lomwe,family
4,542,Q114,MZ,12,Sena,nucl1396,Sena,language
4,543,Q114,MZ,12,Ndau,ndau1241,Ndau,language
4,545,Q114,MZ,12,Changana,tson1249,Tsonga,language
4,546,Q114,MZ,12,Chope,chop1243,Chopi,language
4,548,Q114,MZ,12,Makonde,mako1251,Makonde,language
4,549,Q114,MZ,12,Chuabo,chuw1238,Chuwabu,language
4,561,Q114,MZ,12,Tewe,tewe1238,Tewe,language
4,582,Q114,NA,13,Nama/Damara,nama1264,Nama (Namibia),language
4,583,Q114,NA,13,Oshiwambo,kuan1247,Kuanyama,language
4,584,Q114,NA,13,Otjiherero,here1253,Herero,language
4,585,Q114,NA,13,Rukwangali,kwan1273,Kwangali,language
4,620,Q114,NG,14,Hausa,haus1257,Hausa,language
4,621,Q114,NG,14,Igbo,nucl1417,Igbo,language
4,622,Q114,NG,14,Yoruba,yoru1245,Yoruba,language
4,623,Q114,NG,14,Pidgin English,nige1257,Nigerian Pidgin,language
4,624,Q114,NG,14,Efik,efik1245,Efik,language
4,625,Q114,NG,14,Ebira,ebir1243,Ebira,language
4,626,Q114,NG,14,Fulani,adam1253,Adamawa Fulfulde,language
4,628,Q114,NG,14,Ibibio,ibib1240,Ibibio,language
4,629,Q114,NG,14,Kanuri,kanu1281,Kanuric,family
4,630,Q114,NG,14,Tiv,tivv1240,Tiv,language
4,631,Q114,NG,14,Nupe,nupe1254,Nupe-Nupe-Tako,language
4,632,Q114,NG,14,Ijaw/Kalabari/Okirika/Andoni/Ogoni/Nembe,izon1238,Izon,language
4,633,Q114,NG,14,Edo,bini1246,Bini,language
4,634,Q114,NG,14,Igala,igal1242,Igala,language
4,635,Q114,NG,14,Urhobo,urho1239,Urhobo,language
4,636,Q114,NG,14,Idoma,idom1241,Idoma,language
4,637,Q114,NG,14,Anang,anaa1238,Anaang,language
4,638,Q114,NG,14,Ikwere,ikwe1242,Ikwere,language
4,639,Q114,NG,14,Idoma,idom1241,Idoma,language
4,640,Q114,NG,14,Esan,esan1238,Esan,language
4,643,Q114,NG,14,Igede,iged1239,Igede,language
4,645,Q114,NG,14,Marghi,bura1296,Bura-Marghi,family
4,646,Q114,NG,14,Gbagyi,gbag1258,Gbagyi,language
4,647,Q114,NG,14,Ugep,loka1252,Lokaa,language
4,648,Q114,NG,14,Kambari,loka1252,Lokaa,language
4,649,Q114,NG,14,Eggon,eggo1239,Eggon,language
4,650,Q114,NG,14,Kataf (Atyap),tyap1238,Tyap,language
4,651,Q114,NG,14,Abua,abua1244,Abua,language
4,652,Q114,NG,14,Mbebe,sout2774,Southeast Ijo,language
4,653,Q114,NG,14,Eleme,elem1253,Eleme,language
4,654,Q114,NG,14,Mumuye,nucl1240,Mumuye,language
4,655,Q114,NG,14,Ejagam,ejag1239,Ejagham,language
4,656,Q114,NG,14,Tangale,nucl1696,Tangale,language
4,657,Q114,NG,14,Ogbia,ogbi1239,Ogbia,language
4,658,Q114,NG,14,Khana,khan1278,Khana,language
4,659,Q114,NG,14,Jukun,juku1254,Jukun Takum,language
4,660,Q114,SN,15,Wolof,nucl1347,Wolof,language
4,661,Q114,SN,15,Pulaar/Toucouleur,pula1263,Pulaar,language
4,662,Q114,SN,15,Serer,sere1260,Sereer,language
4,663,Q114,SN,15,Mandinka/Bambara,mand1435,Manding,family
4,665,Q114,SN,15,Diola,jola1263,Jola-Fonyi,language
4,700,Q114,ZA,16,Afrikaans,afri1274,Afrikaans,language
4,701,Q114,ZA,16,Ndebele,sout2808,Sumayela Ndebele,language
4,702,Q114,ZA,16,Xhosa,xhos1239,Xhosa,language
4,703,Q114,ZA,16,Pedi/Spedi/North Sotho,pedi1238,Pedi,language
4,704,Q114,ZA,16,Sesotho/Sotho/South Sotho,sout2807,Southern Sotho,language
4,705,Q114,ZA,16,Setswana/Tswana,tswa1253,Tswana,language
4,706,Q114,ZA,16,Shangaan,tson1249,Tsonga,language
4,707,Q114,ZA,16,Swazi,swat1243,Swati,language
4,708,Q114,ZA,16,Venda,vend1245,Venda,language
4,709,Q114,ZA,16,Zulu,zulu1248,Zulu,language
4,740,Q114,TZ,17,Kinyakyusa,nyak1260,Nyakyusa-Ngonde,language
4,741,Q114,TZ,17,Kichaga,moch1256,Mochi,language
4,745,Q114,TZ,17,Kipare,asut1235,Asu (Tanzania),language
4,746,Q114,TZ,17,Kihehe,hehe1240,Hehe,language
4,764,Q114,TZ,17,Kijita,jita1239,Jita,language
4,777,Q114,TZ,17,Kirangi,lang1320,Langi,language
4,780,Q114,UG,18,Luganda,gand1255,Ganda,language
4,781,Q114,UG,18,Runyankole,nyan1307,Nyankole,language
4,782,Q114,UG,18,Runyolo,nyor1246,Nyoro,language
4,783,Q114,UG,18,Lusoga,soga1242,Soga,language
4,784,Q114,UG,18,Lumasaba,masa1299,Masaaba,language
4,785,Q114,UG,18,Lukhonjo,konz1239,Konzo,language
4,787,Q114,UG,18,Ateso,teso1249,Teso,language
4,788,Q114,UG,18,Acholi,acol1236,Acoli,language
4,789,Q114,UG,18,Alur,alur1250,Alur,language
4,790,Q114,UG,18,Lugbara,lugb1240,Lugbara,language
4,791,Q114,UG,18,Madi,sout2827,Southern Moru-Madi,family
4,795,Q114,UG,18,Rukiga,chig1238,Chiga,language
4,796,Q114,UG,18,Rutooro,toor1238,Tooro,language
4,797,Q114,UG,18,Langi,lang1324,Lango (Uganda),language
4,798,Q114,UG,18,Kakwa,kakw1240,Kakwa,language
4,820,Q114,ZM,19,Bemba,bemb1257,Bemba (Zambia),language
4,821,Q114,ZM,19,Nyanja,nyan1308,Nyanja,language
4,822,Q114,ZM,19,Tonga,tong1318,Tonga (Zambia),language
4,823,Q114,ZM,19,Lozi,lozi1239,Lozi,language
4,824,Q114,ZM,19,Chewa,nyan1308,Nyanja,language
4,825,Q114,ZM,19,Nsenga,nsen1242,Nsenga,language
4,826,Q114,ZM,19,Tumbuka,tumb1250,Tumbuka,language
4,827,Q114,ZM,19,Kaonde,kaon1241,Kaonde,language
4,828,Q114,ZM,19,Luvale,luva1239,Luvale,language
4,830,Q114,ZM,19,Lunda,lund1266,Lunda,language
4,833,Q114,ZM,19,Mambwe,mamb1296,Mambwe-Lungu,language
4,846,Q114,ZM,19,Mbunda,mbun1249,Mbunda,language
4,860,Q114,ZW,20,Ndebele,nort2795,Zimbabwean Ndebele,language
4,861,Q114,ZW,20,Shona,shon1251,Shona,language
4,863,Q114,ZW,20,Kalanga,kala1384,Kalanga,language
4,865,Q114,ZW,20,Nambya,namb1291,Nambya,language
4,995,Q114,NG,14,Others,,,
4,-1,Q3,BF,3,Missing,,,
4,-1,Q3,KE,6,Missing,,,
4,-1,Q3,MZ,12,Missing,,,
4,-1,Q3,SN,15,Missing,,,
4,1,Q3,BF,3,English,stan1293,English,language
4,1,Q3,GH,5,English,stan1293,English,language
4,1,Q3,KE,6,English,stan1293,English,language
4,1,Q3,LS,7,English,stan1293,English,language
4,1,Q3,LR,8,English,stan1293,English,language
4,1,Q3,MW,10,English,stan1293,English,language
4,1,Q3,NA,13,English,stan1293,English,language
4,1,Q3,ZA,16,English,stan1293,English,language
4,1,Q3,ZM,19,English,stan1293,English,language
4,1,Q3,ZW,20,English,stan1293,English,language
4,2,Q3,BJ,1,French,stan1290,French,language
4,2,Q3,BF,3,French,stan1290,French,language
4,2,Q3,MG,9,French,stan1290,French,language
4,2,Q3,ML,11,French,stan1290,French,language
4,2,Q3,SN,15,French,stan1290,French,language
4,3,Q3,MZ,12,Portuguese,port1283,Portuguese,language
4,3,Q3,NA,13,Portuguese,port1283,Portuguese,language
4,3,Q3,ZA,16,Portuguese,port1283,Portuguese,language
4,4,Q3,KE,6,Kiswahili,swah1253,Swahili,language
4,4,Q3,TZ,17,Kiswahili,swah1253,Swahili,language
4,4,Q3,UG,18,Kiswahili,swah1253,Swahili,language
4,100,Q3,BJ,1,Fon,fonn1241,Fon,language
4,101,Q3,BJ,1,Adja,ajab1235,Aja (Benin),language
4,102,Q3,BJ,1,Bariba,baat1238,Baatonum,language
4,103,Q3,BJ,1,Dendi,dend1243,Dendi (Benin),language
4,104,Q3,BJ,1,Yoruba,yoru1245,Yoruba,language
4,105,Q3,BJ,1,Otamari,dita1238,Ditammari,language
4,106,Q3,BJ,1,Peulh,fula1264,Fula,family
4,107,Q3,BJ,1,Yoa,yomm1242,Yom,language
4,108,Q3,BJ,1,Goun,gunn1250,Gun,language
4,109,Q3,BJ,1,Mina,genn1243,Gen,language
4,110,Q3,BJ,1,Idacha,edei1244,Ede Idaca,language
4,111,Q3,BJ,1,Shabe,edec1238,Ede Cabe,language
4,112,Q3,BJ,1,Warma,waam1244,Waama,language
4,140,Q3,BW,2,Setswana,tswa1253,Tswana,language
4,141,Q3,BW,2,Sesarwa,tsoa1238,Tsoa,language
4,142,Q3,BW,2,Sekgalagadi,kgal1244,Kgalagadi,language
4,143,Q3,BW,2,Sesobea,subi1246,Subiya,language
4,144,Q3,BW,2,Sekalanga,kala1384,Kalanga,language
4,145,Q3,BW,2,Seherero,here1253,Herero,language
4,146,Q3,BW,2,Sembukushu,mbuk1240,Mbukushu,language
4,147,Q3,BW,2,Sebirwa,birw1238,Birwa,language
4,148,Q3,BW,2,Sengologa,kgal1244,Kgalagadi,language
4,149,Q3,BW,2,Seyei,yeyi1239,Yeyi,language
4,152,Q3,BW,2,Setswapong,tswa1237,Tswapong,language
4,182,Q3,BF,3,Moore,moss1236,Mossi,language
4,183,Q3,BF,3,Dioula,dyul1238,Dyula,language
4,184,Q3,BF,3,Fulfude,west2454,Western Niger Fulfulde,language
4,185,Q3,BF,3,Gulmacema,gour1243,Gourmanchéma,language
4,186,Q3,BF,3,Gourounsi,fare1241,Farefare,language
4,187,Q3,BF,3,Bobo,bobo1253,Bobo,family
4,188,Q3,BF,3,Bissa,biss1248,Bissa,language
4,189,Q3,BF,3,Dagari,nort2780,Northern Dagara,language
4,190,Q3,BF,3,Birifor,malb1235,Malba Birifor,language
4,191,Q3,BF,3,Lobi,lobi1245,Lobi,language
4,192,Q3,BF,3,Samo,mand1437,Mande Samo,family
4,193,Q3,BF,3,Senoufo,senu1239,Senufo,family
4,194,Q3,BF,3,Djerma,zarm1239,Zarma-Kaado,language
4,195,Q3,BF,3,Goin,cerm1238,Cerma,language
4,196,Q3,BF,3,Turka,turk1306,Turka,language
4,197,Q3,BF,3,Yanan,moss1236,Mossi,language
4,198,Q3,BF,3,Marka,mark1256,Marka,language
4,199,Q3,BF,3,Bwamu,bwam1247,Bwamu,family
4,200,Q3,BF,3,Karaboro,kara1479,Karaboro,family
4,201,Q3,BF,3,Fuls,koro1298,Koromfé,language
4,202,Q3,BF,3,Sonra,humb1243,Humburi Senni Songhay,language
4,220,Q3,CV,4,Crioulo,kabu1256,Kabuverdianu,language
4,221,Q3,CV,4,Portugues,port1283,Portuguese,language
4,260,Q3,GH,5,Akan,akan1250,Akan,language
4,261,Q3,GH,5,Ewe,ewee1241,Ewe,language
4,262,Q3,GH,5,Ga/Dangbe,gada1257,Ga-Dangme,family
4,263,Q3,GH,5,Dagbani,dagb1246,Dagbani,language
4,264,Q3,GH,5,Hausa,haus1257,Hausa,language
4,265,Q3,GH,5,Nzema,nzim1238,Nzima,language
4,266,Q3,GH,5,Wassa,wasa1244,Wasa,language
4,267,Q3,GH,5,Brosa,anyi1245,Anyin,language
4,268,Q3,GH,5,Sefwi,sehw1238,Sehwi,language
4,269,Q3,GH,5,Dagaari,sout2789,Central Dagaare,language
4,270,Q3,GH,5,Gruma,bimo1239,Bimoba,language
4,271,Q3,GH,5,Frafra,fare1241,Farefare,language
4,272,Q3,GH,5,Kokonba,konk1269,Konkomba,language
4,273,Q3,GH,5,Dagate,sout2789,Central Dagaare,language
4,274,Q3,GH,5,Kusasi/Kusaase,kusa1250,Kusaal,language
4,275,Q3,GH,5,Grussi,grus1239,Grusi,family
4,276,Q3,GH,5,Sisila,sisa1248,Sisaala,family
4,277,Q3,GH,5,Waala,wali1263,Wali (Ghana),language
4,278,Q3,GH,5,Mamprusi,mamp1244,Mampruli,language
4,279,Q3,GH,5,Gruni,fare1241,Farefare,language
4,280,Q3,GH,5,Mampruli,mamp1244,Mampruli,language
4,281,Q3,GH,5,Talensi,fare1241,Farefare,language
4,282,Q3,GH,5,Bule,buli1254,Buli (Ghana),language
4,283,Q3,GH,5,Kasem,kase1253,Kasem,language
4,284,Q3,GH,5,Brefo/Birfuo,sout2790,Southern Birifor,language
4,285,Q3,GH,5,Basare,ntch1242,Ntcham,language
4,300,Q3,KE,6,Kikuyu,kiku1240,Kikuyu,language
4,301,Q3,KE,6,Luo,luok1236,Luo (Kenya and Tanzania),language
4,302,Q3,KE,6,Luhya,luyi1234,Luyia,family
4,303,Q3,KE,6,Kamba,kamb1297,Kamba (Kenya),language
4,304,Q3,KE,6,Kalenjin,kale1246,Kalenjin,family
4,305,Q3,KE,6,Kisii,gusi1247,Gusii,language
4,306,Q3,KE,6,Meru/Embu,cent2274,Central Kenya Bantu,family
4,307,Q3,KE,6,Masai/Samburu,nucl1431,Nuclear Maa,family
4,308,Q3,KE,6,MijiKenda,nort3232,Northern Mijikenda,family
4,309,Q3,KE,6,Taita,tait1250,Taita,language
4,310,Q3,KE,6,Somali,soma1255,Somali,language
4,311,Q3,KE,6,Pokot,poko1263,Pökoot,language
4,312,Q3,KE,6,Turkana,turk1308,Turkana,language
4,313,Q3,KE,6,Teso,teso1249,Teso,language
4,314,Q3,KE,6,Gabra,bora1271,Borana-Arsi-Guji Oromo,language
4,340,Q3,LS,7,Sesotho,sout2807,Southern Sotho,language
4,342,Q3,LS,7,Sethepu,xhos1239,Xhosa,language
4,380,Q3,LR,8,Bassa,nucl1418,Bassa,language
4,381,Q3,LR,8,Belle,kuwa1247,Kuwaa,language
4,383,Q3,LR,8,Gbandi,band1352,Bandi,language
4,384,Q3,LR,8,Gio,dann1241,Dan,language
4,385,Q3,LR,8,Gola,gola1255,Gola,language
4,386,Q3,LR,8,Grebo,greb1256,Liberian Grebo,family
4,387,Q3,LR,8,Kissi,sout2778,Southern Kisi,language
4,388,Q3,LR,8,Kpelle,libe1247,Liberia Kpelle,language
4,389,Q3,LR,8,Krahn,weea1234,Wee,family
4,390,Q3,LR,8,Kru,klao1243,Klao,language
4,391,Q3,LR,8,Lorma,loma1260,Loma (Liberia),language
4,392,Q3,LR,8,Mandingo,many1261,Manya,language
4,393,Q3,LR,8,Mano,mann1248,Mann,language
4,394,Q3,LR,8,Mende,mend1266,Mende (Sierra Leone),language
4,395,Q3,LR,8,Vai,vaii1241,Vai,language
4,396,Q3,LR,8,Simple Liberian English,libe1240,Kru Pidgin English,language
4,397,Q3,LR,8,Sarpo,sapo1251,Sapo,language
4,420,Q3,MG,9,Official malagasy,plat1254,Plateau Malagasy,language
4,421,Q3,MG,9,Malagasy with regional variation,mala1537,Malagasic,family
4,460,Q3,MW,10,Tumbuka,tumb1250,Tumbuka,language
4,461,Q3,MW,10,Nkhonde,nkon1246,Nkonde,dialect
4,462,Q3,MW,10,Lambya,lamb1272,Lambya,language
4,463,Q3,MW,10,Chewa,nyan1308,Nyanja,language
4,464,Q3,MW,10,Yao,yaoo1241,Yao,language
4,465,Q3,MW,10,Ngoni,ngon1270,Ngoni (Nyanja),dialect
4,466,Q3,MW,10,Lomwe,mala1256,Malawi Lomwe,language
4,467,Q3,MW,10,Mang'anja,nyan1308,Nyanja,language
4,468,Q3,MW,10,Sena,mala1475,Malawi Sena,language
4,469,Q3,MW,10,Sukwa,ndal1241,Ndali,language
4,470,Q3,MW,10,Senga,tumb1250,Tumbuka,language
4,471,Q3,MW,10,Tonga,tong1321,Tonga (Nyasa),language
4,472,Q3,MW,10,Khokhola,koko1267,Kokola,language
4,473,Q3,MW,10,Ndali,ndal1241,Ndali,language
4,474,Q3,MW,10,Nyika,nyik1246,Nyika (Malawi and Zambia),language
